Nama_Perusahaan,Kelurahan,Kecamatan,Kota,Provinsi,Sektor,Klasifikasi_Perusahaan,Status_Kepemilikan,Pria,Wanita,Total_TK,TKA_Pria,TKA_Wanita,Disabilitas_Pria,Disabilitas_Wanita,PKWTT_Pria,PKWT_Pria,PKWTT_Wanita,PKWT_Wanita,PKWTT_Wanita_Disabilitas,PKWT_Wanita_Disabilitas,PKWTT_Pria_Disabilitas,PKWT_Pria_Disabilitas,Permodalan,PP,PKB
Perusahaan 8252,Mekarsari,Cimanggis,KOTA DEPOK,JAWA BARAT,Aktivitas Konsultasi Pajak,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8253,Grogol,Limo,KOTA DEPOK,JAWA BARAT,Penyediaan Akomodasi Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8254,Serua,Bojongsari,KOTA DEPOK,JAWA BARAT,Konstruksi Bangunan Sipil Lainnya Ytdl,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8255,Tugu,Cimanggis,KOTA DEPOK,JAWA BARAT,"Aktivitas Akuntansi, Pembukuan Dan Pemeriksa",Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8256,Pangkalan Jati Baru,Cinere,KOTA DEPOK,JAWA BARAT,"Aktivitas Produksi Film, Video Dan Program Televisi Oleh Swasta",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8257,Mekar Jaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Kegiatan Jasa Penunjang Pencetakan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8258,Pancoran Mas,Pancoran Mas,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Makanan, Minuman Atau Tembakau Di Supermarket/Minimarket",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8259,Curug,Cimanggis,KOTA DEPOK,JAWA BARAT,Industri Produk Makanan Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8260,Tugu,Cimanggis,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8261,Pangkalan Jati Baru,Cinere,KOTA DEPOK,JAWA BARAT,Kedai Makanan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8262,Pangkalan Jati Baru,Cinere,KOTA DEPOK,JAWA BARAT,Aktivitas Binatu,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8263,Beji,Beji,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Kaca,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8264,Bedahan,Sawangan,KOTA DEPOK,JAWA BARAT,Penyediaan Makanan Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8265,Rangkapan Jaya Baru,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Instalasi/Pemasangan Mesin Dan Peralatan Industri,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8266,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,"Perdagangan Besar Bahan Bakar Padat, Cair Dan Gas Dan Produk Ybdi",Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8267,Pondok Petir,Bojongsari,KOTA DEPOK,JAWA BARAT,"Aktivitas Akuntansi, Pembukuan Dan Pemeriksa",Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8268,Limo,Limo,KOTA DEPOK,JAWA BARAT,Aktivitas Konsultasi Manajemen Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8269,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Real Estat Yang Dimiliki Sendiri Atau Disewa,Menengah,Persero,25,18,43,0,0,0,0,18,7,11,7,0,0,0,0,Swasta Nasional,Tidak,Ya
Perusahaan 8270,Beji,Beji,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Makanan, Minuman Atau Tembakau Di Supermarket/Minimarket",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8271,Sawangan,Sawangan,KOTA DEPOK,JAWA BARAT,Aktivitas Binatu,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8272,Sawangan Baru,Sawangan,KOTA DEPOK,JAWA BARAT,"Aktivitas Akuntansi, Pembukuan Dan Pemeriksa",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8273,Pondok Cina,Beji,KOTA DEPOK,JAWA BARAT,"Perdagangan Besar Mesin, Peralatan Dan Perlengkapan Lainnya",Menengah,Swasta,22,12,34,0,0,0,0,5,17,4,8,0,0,0,0,Swasta Nasional,Ya,Tidak
Perusahaan 8274,Pangkalan Jati,Cinere,KOTA DEPOK,JAWA BARAT,Aktivitas Pemrograman Komputer Lainnya,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8275,Curug,Cimanggis,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Kaki Lima Dan Los Pasar Alat Kebersihan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8276,Mekarsari,Cimanggis,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Pakan Ternak/Unggas/Ikan Dan Hewan Piaraan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8277,Cinere,Cinere,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Alat Tulis Menulis Dan Gambar,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8278,Kalimulya,Cilodong,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Atas Dasar Balas Jasa (Fee) Atau Kontrak,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8279,Beji,Beji,KOTA DEPOK,JAWA BARAT,Kegiatan Jasa Penunjang Pencetakan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8280,Baktijaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Pertanian Hortikultura Sayuran Daun,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8281,Mekarsari,Cimanggis,KOTA DEPOK,JAWA BARAT,Aktivitas Penunjang Angkutan Lainnya Ytdl,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8282,Cipayung Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Berbagai Macam Barang,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8283,Sukamaju,Cilodong,KOTA DEPOK,JAWA BARAT,Rumah Minum/Kafe,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8284,Pondok Cina,Beji,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8285,Cipayung Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Lainnya,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8286,Beji,Beji,KOTA DEPOK,JAWA BARAT,Pembibitan Dan Budidaya Sapi Potong,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8287,Mekar Jaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Aktivitas Kebersihan Umum Bangunan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8288,Depok,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Aktivitas Konsultasi Manajemen Lainnya,Menengah,Swasta,54,11,65,0,0,0,0,0,54,0,11,0,0,0,0,Swasta Nasional,Ya,Tidak
Perusahaan 8289,Pondok Cina,Beji,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Mobil Bekas,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8290,Cinere,Cinere,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8291,Ratu Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Keliling Bahan Bakar Dan Minyak Pelumas,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8292,Tugu,Cimanggis,KOTA DEPOK,JAWA BARAT,"Industri Kosmetik, Termasuk Pasta Gigi",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8293,Curug,Cimanggis,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Bukan Makanan, Minuman Atau Tembakau (Barang-Barang Kelontong) Bukan Di Toserba (Department Store)",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8294,Sukamaju,Cilodong,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Barang Listrik Dan Elektronik Bekas,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8295,Depok,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Kaki Lima Dan Los Pasar Komoditi Hasil Peternakan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8296,Bojongsari Baru,Bojongsari,KOTA DEPOK,JAWA BARAT,Warung Makan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8297,Duren Mekar,Bojongsari,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Mobil Bekas,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8298,Cinangka,Sawangan,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8299,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Konstruksi Bangunan Sipil Fasilitas Olah Raga,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8300,Cipayung Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8301,Curug,Bojongsari,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Tempat Tinggal,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8302,Mekarsari,Cimanggis,KOTA DEPOK,JAWA BARAT,Pengelolaan Dan Pembuangan Air Limbah Tidak Berbahaya,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8303,Kedaung,Sawangan,KOTA DEPOK,JAWA BARAT,Aktivitas Pelayanan Kesehatan Tradisional,Belum Input Data,Yayasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8304,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8305,Pondok Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,Industri Kain Rajutan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8306,Sukamaju Baru,Tapos,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Gas Elpiji,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8307,Cisalak Pasar,Cimanggis,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Makanan Dan Minuman Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8308,Mampang,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Komputer Dan Perlengkapan Komputer,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8309,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Melalui Media Untuk Komoditi Tekstil, Pakaian, Alas Kaki Dan Barang Keperluan Pribadi",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8310,Depok Jaya,Pancoran Mas,KOTA DEPOK,JAWA BARAT,"Perdagangan Besar Alat Laboratorium, Alat Farmasi Dan Alat Kedokteran Untuk Manusia",Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8311,Limo,Limo,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Bahan Makanan Dan Minuman Hasil Pertanian Lainnya,Belum Input Data,Koperasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8312,Depok,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Industri Produk Roti Dan Kue,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8313,Pondok Cina,Beji,KOTA DEPOK,JAWA BARAT,Aktivitas Pemutaran Film,Kecil,Swasta,11,8,19,0,0,0,0,3,8,0,8,0,0,0,0,PMA,Ya,Tidak
Perusahaan 8314,Kemiri Muka,Beji,KOTA DEPOK,JAWA BARAT,"Perdagangan Besar Bahan Bakar Padat, Cair Dan Gas Dan Produk Ybdi",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8315,Krukut,Limo,KOTA DEPOK,JAWA BARAT,Industri Barang Dari Kertas Dan Papan Kertas Lainnya Ytdl,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8316,Baktijaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8317,Cisalak,Sukmajaya,KOTA DEPOK,JAWA BARAT,Aktivitas Perparkiran Di Luar Badan Jalan (Off Street Parking),Kecil,Persero,7,0,7,0,0,0,0,0,7,0,0,0,0,0,0,PMDN,Tidak,Ya
Perusahaan 8318,Pangkalan Jati,Cinere,KOTA DEPOK,JAWA BARAT,Penyediaan Sumber Daya Manusia Dan Manajemen Fungsi Sumber Daya Manusia,Kecil,Persero,13,1,14,0,0,0,0,0,13,0,1,0,0,0,0,Swasta Nasional,Tidak,Tidak
Perusahaan 8319,Bojong Pondok Terong,Cipayung,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Sayuran,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8320,Pasir Putih,Sawangan,KOTA DEPOK,JAWA BARAT,Pertanian Tanaman Bunga,Mikro,Persero,2,1,3,0,0,0,0,0,2,0,1,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8321,Sukmajaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Aktivitas Konsultasi Keamanan Informasi,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8322,Krukut,Limo,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8323,Kalibaru,Cilodong,KOTA DEPOK,JAWA BARAT,Dekorasi Interior,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8324,Tugu,Cimanggis,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Atas Dasar Balas Jasa (Fee) Atau Kontrak,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8325,Rangkapan Jaya Baru,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Industri Produk Roti Dan Kue,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8326,Kukusan,Beji,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Furnitur,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8327,Cimpaeun,Tapos,KOTA DEPOK,JAWA BARAT,Pendidikan Kelompok Bermain,Belum Input Data,Yayasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8328,Pangkalan Jati Baru,Cinere,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Gas Elpiji,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8329,Sawangan Baru,Sawangan,KOTA DEPOK,JAWA BARAT,Instalasi/Pemasangan Mesin Dan Peralatan Industri,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8330,Sukmajaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Bukan Makanan, Minuman Atau Tembakau (Barang-Barang Kelontong) Bukan Di Toserba (Department Store)",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8331,Cilangkap,Tapos,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Barang Dari Kertas Dan Karton,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8332,Pasir Gunung Selatan,Cimanggis,KOTA DEPOK,JAWA BARAT,Aktivitas Konsultasi Manajemen Lainnya,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8333,Pondok Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,Restoran,Kecil,Swasta,4,1,5,0,0,0,0,4,0,1,0,0,0,0,0,Swasta Nasional,Ya,Tidak
Perusahaan 8334,Pasir Gunung Selatan,Cimanggis,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Alat Tulis Dan Gambar,Besar,Swasta,118,2,120,0,0,0,0,0,118,0,2,0,0,0,0,Swasta Nasional,Tidak,Tidak
Perusahaan 8335,Cimpaeun,Tapos,KOTA DEPOK,JAWA BARAT,Aktivitas Puskesmas,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8336,Rangkapan Jaya Baru,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Pakaian,Belum Input Data,Perseorangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8337,Kemiri Muka,Beji,KOTA DEPOK,JAWA BARAT,Pembiayaan Konsumen (Consumers Credit),Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swasta Nasional,Tidak,Tidak
Perusahaan 8338,Tapos,Tapos,KOTA DEPOK,JAWA BARAT,Penyediaan Akomodasi Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8339,Cilangkap,Tapos,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Atas Dasar Balas Jasa (Fee) Atau Kontrak,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8340,Rangkapan Jaya,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Aktivitas Klinik Swasta,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8341,Kukusan,Beji,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Melalui Media Untuk Komoditi Tekstil, Pakaian, Alas Kaki Dan Barang Keperluan Pribadi",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8342,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Produk Lainnya Ytdl,Mikro,Swasta,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Swasta Nasional,Tidak,Tidak
Perusahaan 8343,Pangkalan Jati,Cinere,KOTA DEPOK,JAWA BARAT,Restoran,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8344,Mekar Jaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Industri Produk Roti Dan Kue,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8345,Pangkalan Jati Baru,Cinere,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Suku Cadang Elektronik,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8346,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Berbagai Macam Material Bangunan,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8347,Limo,Limo,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Bukan Makanan, Minuman Atau Tembakau (Barang-Barang Kelontong) Bukan Di Toserba (Department Store)",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8348,Krukut,Limo,KOTA DEPOK,JAWA BARAT,Penyediaan Sumber Daya Manusia Dan Manajemen Fungsi Sumber Daya Manusia,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8349,Cisalak,Sukmajaya,KOTA DEPOK,JAWA BARAT,Restoran Dan Penyediaan Makanan Keliling Lainnya,Menengah,Swasta,15,6,21,0,0,0,0,12,3,6,0,0,0,0,0,PMA,Ya,Ya
Perusahaan 8350,Cinere,Cinere,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8351,Mekarsari,Cimanggis,KOTA DEPOK,JAWA BARAT,Konstruksi Jalan Raya,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8352,Bojong Pondok Terong,Cipayung,KOTA DEPOK,JAWA BARAT,Real Estat Yang Dimiliki Sendiri Atau Disewa,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8353,Tugu,Cimanggis,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Bahan Makanan Dan Minuman Hasil Pertanian Lainnya,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8354,Bedahan,Sawangan,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Gas Elpiji,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8355,Duren Seribu,Bojongsari,KOTA DEPOK,JAWA BARAT,Pertanian Tanaman Bunga,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8356,Cinere,Cinere,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Hewan Piaraan (Pet Animals),Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8357,Beji,Beji,KOTA DEPOK,JAWA BARAT,Industri Produk Roti Dan Kue,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8358,Curug,Bojongsari,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Makanan Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8359,Cisalak Pasar,Cimanggis,KOTA DEPOK,JAWA BARAT,Bank Umum Swasta Devisa,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swasta Nasional,Tidak,Tidak
Perusahaan 8360,Cisalak Pasar,Cimanggis,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Daging Sapi Dan Daging Sapi Olahan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8361,Maruyung,Limo,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Gas Elpiji,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 8362,Baktijaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Angkutan Bermotor Untuk Barang Umum,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
